ln94203_126.t##4.2	<<prep:S>> osmnácti <<f%ACMP:góly>> se <<verb:stal>> králem střelců a vyhlédl si jej ligový nováček Viktoria Žižkov . 	MANN	of-agent
ln95046_123.t##9.25	Jako k ostatním akciím , které doplňují počet akcií z první vlny , bylo i akciím ČEZ 2 přiřazeno validační číslo ( tj . úředně stanovená cena , <<prep:se>> <<f%ACMP:kterou>> akcie <<verb:vstupuje>> na burzu ) ve výši kursu ze 14 . února , tedy posledního dne před přerušením obchodu . 	MANN	of-agent
wsj0587.cz.t##32.6	Klub Oakland Athletics <<prep:s>> <<f%MANN:přehledem>> <<verb:porazil>> klub San Francisco Giants ve čtyřech hrách , a vyhrál tak Světovou sérii v baseballu . 	MANN	of-result
pdtsc_074_3.07.t##46.3	<<prep:S>> <<f%REG:houbami>> nejvíce <<verb:sušíme>> , protože to je jednak nejjednodušší , řekla bych , ale taky nakládáme houby do octa . 	REG	topic
cmpr9415_004.t##28.1	Výroba v provozovně ve Frýdku - Místku <<verb:začala>> od 2 . pololetí 1993 <<prep:s>> <<f%ACMP:možností>> denní produkce až 700 m 2 . 	MANN	of-event
pdtsc_046_1.01.t##1.2	Je to <<verb:děláno>> ještě <<prep:s>> deskovým <<f%MEANS:aparátem>> a tato fotka vyhrála soutěž na fotografické výstavě . 	MEANS	tool
wsj1015.cz.t##8.2	Ve středu <<verb:začala>> tato burza <<prep:se>> stoupající <<f%MEANS:tendencí>> s velkým obratem a ignorovala nestabilitu newyorských akcií . 	MANN	of-agent		
wsj1599.cz.t##16.10	" To znamená , že firma AT & T to <<verb:myslí>> <<prep:s>> <<f%REG:pokračováním>> řízení struktury nákladů vážně a že se zavázala k ročnímu růstu výdělků o 20 % , " uvedl Jack Grubman , analytik společnosti PaineWebber Inc . 	REG	regard
ln95047_142.t##69.14	Raději včas , dokud se nenaplní úsloví " Na každého jednou dojde , " které tak <<prep:s>> <<f%MANN:oblibou>> <<verb:používáme>> , někdy s přídechem škodolibosti , jindy s pohledem věštkyně Sibyly . 	MANN	of-event
wsj2057.cz.t##36.6	Obchodníci z Wall Street tvrdí , že firmy obchodující s cennými papíry si <<prep:s>> makléřskými <<f%ACMP:provizemi>> , které jsou dnes mnohem nižší než v 70 . letech , nemohou <<verb:dovolit>> riskovat nákup příliš mnoha akcií . 	REG	regard
wsj2446.cz.t##18.7	Navíc senátor McCain minulý týden zveřejnil , že <<prep:se>> <<f%TWHEN:zpožděním>> <<verb:zaplatil>> 13433 dolarů společnosti American Continental jako refundaci za cesty , které on a jeho rodina podnikli od roku 1984 do roku 1986 tryskovým letadlem této společnosti do Keatingova rekreačního sídla v Cat Cay na Bahamách . 	MANN	of-result
wsj1424.cz.t##36.1	Vzhledem k tomu , že Spojené státy jsou i přesto stále vnímány jako svázané s Barrem , tak až odejde , mohla by <<prep:s>> <<f%ACMP:ním>> <<verb:odejít>> i přistávací dráha . 	ACMP	association
pdtsc_103_2.05.t##11.1	<<verb:Jezdili>> jste lyžovat i <<prep:se>> <<f%ACMP:synem>> ? 	ACMP	community
pdtsc_099_3.07.t##43.8	Poznaly jsme se v rekreačním středisku na Butově , kde jsme <<prep:s>> <<f%ACMP:manželem>> <<verb:správcovali>> , a ona tam k nám jezdila jako rekreant a potom i jako personál . 	ACMP	community
pdtsc_107_3.00.t##29.1	Jak je tady ta Tatra " káháčko " třetí zleva , tak <<prep:s>> <<f%MEANS:tím>> <<verb:jezdím>> na zásahy ještě teďka - na tlakování vody nebo mytí fasád a takovéhle práce , co jsou k tomu . 	MEANS	transport
ln95047_042.t##20.11	Článek 26 je tedy podle tohoto výkladu třeba aplikovat tak , aby <<verb:odrážel>> reálné praktické možnosti pozice této osoby <<prep:s>> <<f%ACMP:cílem>> zajistit jí efektivní ochranu práv a svobod chráněných Úmluvou . 	AIM	intent
pdtsc_120_1.05.t##20.9	Dělal nám tam kulturního průvodce a zároveň <<prep:s>> <<f%ACMP:námi>> <<verb:chodil>> i na ty túry . 	ACMP	community
pdtsc_104_3.06.t##29.1	Na Lomnický štít jsem <<prep:s>> <<f%ACMP:nimi>> i <<verb:vyjela>> . 	ACMP	community
pdtsc_025_3.00.t##8.1	<<verb:Začněme>> třeba <<prep:s>> <<f%ACMP:touhle>> . 	REG	regard
wsj0765.cz.t##5.1	Až se prach zvířený v nechutném boji o starostu usadí , <<prep:s>> největší <<f%MOD:pravděpodobností>> se správy města <<verb:ujme>> David Dinkins , muž , který svůj život zasvětil politické kariéře . 	MOD	mod
wsj1054.cz.t##2.9	" Naplno pracujte a naplno odpočívejte " je rada , kterou byste se měli <<verb:řídit>> <<prep:s>> určitou <<f%ACMP:rezervou>> , jelikož vám může přinést buď dobrou kondici a úspěch , nebo stav naprostého vyčerpání . 	ACMP	association	MANN	of-event
pdtsc_120_1.05.t##2.7	Vždycky jsem se tam s někým seznámila a nemusela jsem <<verb:mít>> někoho <<prep:s>> <<f%MANN:sebou>> . 	MANN	idiom
pdtsc_060_2.04.t##7.4	Seznámili jsme se tak , že on tam <<verb:přijel>> na kánoi <<prep:s>> <<f%ACMP:partou>> asi čtyř dalších vodáků se spoustou dětí . 	ACMP	community
pdtsc_018_1.00.t##9.8	Mladší má dokonce veliké potíže , měla už <<verb:jít>> kolikrát na operaci <<prep:s>> <<f%REG:páteří>> , ale bojí se . 	REG	regard
pdtsc_091_3.08.t##17.1	Přestože mají docela pěkný byt na Lochotíně , tak <<verb:žijou>> <<prep:s>> <<f%ACMP:pejsky>> na chatě na Výsluní v Plzni v hrozných podmínkách , jak životních , tak hygienických . 	ACMP	community	CIRC	side-effect
pdtsc_035_2.00.t##39.6	Chodil k transportům a jednou mě <<verb:vzal>> <<prep:s>> <<f%MANN:sebou>> , tak jsem zažila tu hrůzu . 	MANN	idiom
pdtsc_075_2.04.t##25.2	<<prep:S>> touhle <<f%ACMP:kapelou>> jsem <<verb:hrál>> asi sedm let , potom jsem šel do Rokycan a tam jsem hrál 25 let . 	ACMP	community
cmpr9410_027.t##18.1	<<prep:S>> <<f%REG:prodejem>> samotných počítačů by však firma <<verb:neobstála>> . 	REG	regard
wsj0128.cz.t##12.8	To , co znepokojuje kreditně hodnotící koncerny nejvíce , je , že wallstreetské firmy dlouhodobě <<verb:riskují>> <<prep:se>> svým vlastním <<f%MEANS:kapitálem>> skrze spekulativní nákupy a financování podřadných dluhopisů . 	REG	regard	MEANS	material
wsj1474.cz.t##4.1	Jen <<prep:s>> malou <<f%MEANS:pomocí>> vlády se tyto začínající společnosti <<verb:snaží>> konkurovat goliášům japonského průmyslu spotřební elektroniky , kterým se dostává výrazné podpory japonské vlády . 	MEANS	mediator	MEANS	tool-abstract
pdtsc_032_2.02.t##14.3	Kolikrát jsem si <<verb:vzal>> ještě taky něco <<prep:s>> <<f%MANN:sebou>> , což bylo zakázané , ale víte . . . 	MANN	idiom
pdtsc_139_1.03.t##36.9	To je vyfocené v Dolanech někde v lese na lesní cestě , kam <<verb:chodí>> <<prep:s>> <<f%ACMP:kobylkou>> na procházku . 	ACMP	community	AIM	intent
pdtsc_104_3.11.t##16.1	Jídlo jsme si <<verb:nesli>> <<prep:s>> <<f%MANN:sebou>> . 	MANN	idiom
pdtsc_066_3.10.t##4.1	<<verb:Brávala>> jsem si je i <<prep:s>> <<f%MANN:sebou>> na dovolenou do Svitav . 	MANN	idiom
ln95048_051.t##178.1	Nakonec ale u jednoho salámovníku hoch náš busík <<prep:s>> <<f%ACMP:úsměvem>> <<verb:opouští>> . 	MANN	of-agent
wsj2431.cz.t##25.18	Nejdřív přišla jeho očekávaná kanonáda : Obvinil Koalici levice a pokroku , že zaprodala své levicové zásady , když se <<verb:podílí>> na pravicovém spiknutí <<prep:s>> <<f%AIM:cílem>> vytlačit PASOK a zmařit socialistický vývoj v Řecku . 	AIM	intent
wsj0207.cz.t##27.25	Každopádně to byla škoda , protože Stoltzman nabídl nejpodstatnější hudbu večera právě po přestávce : " Kontrapunkt New York " Steva Reicha , jedno z řady Reichových děl , která vedle sebe <<verb:kladou>> živého hráče <<prep:s>> <<f%ACMP:nahrávkami>> jeho hraní . 	ACMP	association	CPR	compared
wsj0592.cz.t##29.7	Na červnovém summitu Evropského společenství se zdálo , že Thatcherová své námitky proti plnému členství v EMS <<verb:zmírnila>> <<prep:se>> <<f%ACMP:slovy>> , že Británie se právoplatným členem stane , až klesne míra inflace a ES zliberalizuje kapitálové převody . 	CIRC	side-effect
pdtsc_127_1.06.t##7.10	Petr má podnikatelskou školu , taky má maturitu , a <<verb:jezdí>> <<prep:s>> <<f%ACMP:autem>> zahraniční cesty u jednoho dopravce . 	MEANS	transport	MANN	of-agent
wsj1367.cz.t##57.5	Ve své kuchařce , kterou <<verb:vydává>> Macmillan tento měsíc v měkkých deskách ( <<prep:s>> upraveným <<f%ACMP:receptem>> na bliny tak , aby se daly připravit ) , uvádí každou kapitolu příslušnými citáty z ruské literatury : Puškinův o blinách , Gončarovův o pirozích . 	CIRC	side-effect
ln94207_84.t##23.1	To vše a mnohé jiné nás škola <<prep:s>> <<f%MANN:radostí>> <<verb:naučí>> . 	MANN	of-result	MANN	of-agent
pdtsc_132_2.07.t##46.1	<<prep:S>> <<f%REG:telefonem>> jsme to <<verb:neuměli>> . 	REG	regard	MEANS	tool
pdtsc_034_2.02.t##32.1	Maminka veškerý majetek , peřiny , všechno prádlo , <<verb:vzala>> <<prep:s>> <<f%DIR3:sebou>> . 	MANN	idiom
pdtsc_126_2.11.t##33.7	To byl taky dětský sen , že v létě <<verb:pojedu>> <<prep:s>> <<f%ACMP:lyžemi>> a budeme lyžovat . 	MANN	of-agent
mf920922_129.t##11.18	Vítězství stoupenců těsnějšího propojení Evropy ve francouzském referendu o maastrichtské smlouvě o Evropské unii bylo v bruselském sídle ES <<verb:přijato>> <<prep:s>> očividným <<f%MANN:uspokojením>> , nikoliv však euforií . 	MANN	of-event
wsj2168.cz.t##8.7	Mnoho institucí a individuálních investorů se <<prep:s>> <<f%ACMP:obavami>> od indexových derivátů <<verb:odvrátilo>> a viní je z urychlení krachu akciového trhu během Černého pondělí před dvěma lety . 	MANN	of-agent	COND	because
pdtsc_135_3.04.t##15.17	Taky mám takové vzpomínky , když se mi ten bratříček narodil , dala mi ho mami do kočárku a <<verb:jela>> jsem <<prep:s>> <<f%ACMP:ním>> na procházku . 	ACMP	community
pdtsc_020_1.02.t##1.1	Většinou se <<verb:jezdilo>> <<prep:se>> <<f%ACMP:synem>> na závody . 	ACMP	community	COND	because
mf930713_082.t##5.9	Juppé včera též jednal s premiérem Klausem a tři hodiny <<verb:strávil>> <<prep:s>> ministrem zahraničí <<f%ACMP:Zieleniecem>> . 	ACMP	community
pdtsc_142_3.07.t##47.1	<<verb:Vzala>> si ho <<prep:s>> <<f%MANN:sebou>> , protože jezdili autem . 	MANN	idiom
pdtsc_122_1.08.t##38.8	Chlapci se okamžitě vyslíkli a z pokoje , kde <<verb:spala>> maminka právě <<prep:s>> <<f%ACMP:tím>> mladším , honem všechno vyházeli ven , abychom aspoň peřiny zachránili . 	ACMP	community
wsj0610.cz.t##44.3	Další údaje společnost odmítla <<verb:poskytnout>> <<prep:s>> <<f%MEANS:odvoláním>> na konkurenční důvody . 	COND	because
wsj1317.cz.t##26.4	Roman řekl , že <<prep:s>> <<f%ACMP:nabídkou>> práce za ním <<verb:přišel>> Robinson ze společnosti American Express poprvé na konci září . 	REG	regard
wsj1469.cz.t##57.11	Obchodníci , kteří nakoupili zboží za ceny vyšší než tento strop , nechtějí <<verb:prodat>> <<prep:se>> <<f%RESL:ztrátou>> a nechávají si zásoby . 	MANN	of-result
pdtsc_028_3.11.t##38.1	<<verb:Měli>> jsme <<prep:s>> <<f%MANN:sebou>> vypůjčené sedáky . 	MANN	idiom
ln94206_65.t##24.1	Celní unie se Slovenskem - i přes proklamace o důležitosti vzájemné výměny zboží - <<prep:s>> pokračujícími <<f%ACMP:zásahy>> slovenské strany do svobody obchodu zvolna <<verb:umírá>> . 	COND	progressively
pdtsc_099_3.07.t##31.1	Ještě jsme <<verb:měly>> <<prep:s>> <<f%LOC:sebou>> naši fenku Kitynku . 	MANN	idiom
cmpr9410_024.t##21.1	* <<verb:Nevznikne>> <<prep:s>> <<f%REG:asociací>> určitý monopol , který bude zvýhodňovat členy a usilovat o jejich výhradní postavení na trhu ? 	COND	relation
pdtsc_032_2.00.t##17.4	Chtěli , abych <<prep:s>> <<f%MANN:sebou>> <<verb:přivezl>> i doklady a tak dále , ale neměl jsem vůbec nic . 	MANN	idiom
pdtsc_034_2.01.t##8.2	<<prep:S>> odřenýma <<f%MANN:ušima>> jsem se tam <<verb:dostala>> , to bylo úplně špatně , to už si nepamatuju . 	MANN	of-result
wsj1004.cz.t##18.33	Detaily na čipu ale dnes musí být mimořádně jemné a vlnové délky rovnoměrného ultrafialového světla jsou příliš dlouhé , takže obrazy , které kreslí , mohou být dost rozmazané - stejně jako by někdo <<prep:s>> tlustým <<f%MEANS:štětcem>> mohl udělat širokou čáru , ale s namalováním tenké by <<verb:měl>> potíže . 	MEANS	tool
wsj1014.cz.t##3.1	Avšak <<prep:s>> <<f%TPAR:odchodem>> opojných dní rostoucího obratu v odvětví se kdysi ojedinělé a krátké slevy <<verb:stávají>> v pivním průmyslu běžnými konkurenčními zbraněmi . 	COND	progressively
pdtsc_027_1.01.t##38.1	Ve starém bytě jsem <<verb:bydlela>> ještě <<prep:se>> svým <<f%ACMP:synem>> do jeho šestnácti let . 	ACMP	community
ln94205_141.t##15.1	Z průmyslových zemí loni znovu <<verb:získaly>> vedoucí pozici příjemce kapitálu USA <<prep:s>> 32 <<f%ACMP:miliardami>> dolarů . 	MANN	of-result	CIRC	side-effect
wsj1847.cz.t##40.3	Vzhledem k pokrytectví , <<prep:s>> <<f%MEANS:nímž>> Kongres <<verb:řeší>> skandály kolem HUD , s tím nesouhlasíme . 	MANN	of-event		
pdtsc_087_3.06.t##41.1	<<verb:Měli>> jsme <<prep:s>> <<f%LOC:sebou>> svoje polívky . 	MANN	idiom
pdtsc_019_1.04.t##36.17	Byla ale ráda a pookřála tam , když si mohla popovídat a posedět s příbuznými a známými , <<prep:se>> <<f%ACMP:kterými>> tam léta <<verb:žila>> . 	ACMP	community
wsj1133.cz.t##5.2	Takové tvrzení by <<prep:s>> největší <<f%MOD:pravděpodobností>> <<verb:vyvolalo>> ze strany Kongresu vznesení námitky soudní cestou , ta by pak měla objasnit , zda prezident skutečně už takovou pravomoc má . 	MOD	mod		
pdtsc_115_3.10.t##45.2	Když jsme <<verb:chodili>> <<prep:s>> <<f%ACMP:přítelem>> , tehdy nebyl ještě můj manžel , procházkou , tak jsme chodili spodem . 	ACMP	community
pdtsc_071_2.02.t##14.1	<<verb:Prožila>> <<prep:se>> <<f%ACMP:mnou>> celé své mládí . 	ACMP	community
pdtsc_041_2.05.t##50.1	Pak jsem <<verb:měla>> starosti <<prep:se>> státním <<f%REG:občanstvím>> , protože jsem se chtěla vdávat . 	REG	regard
ln94206_130.t##24.10	Snad <<prep:s>> <<f%ACMP:věkem>> ( necelých 32 let - pozn . red . ) si tuto úlohu <<verb:ulehčuje>> a začíná se stahovat mezi obranu a zálohu . 	COND	progressively
cmpr9415_003.t##16.9	V minulosti se často stávalo , že průsmyky v horách zasypal sníh a zásilky <<verb:dorazily>> na místo <<prep:s>> několikadenním <<f%TWHEN:zpožděním>> . 	MANN	of-result
wsj2172.cz.t##57.16	Piloti by mohli hrát tvrdě a poznamenat , že jsou zásadní v každém prodeji nebo restrukturalizaci , protože mohou odmítnout <<prep:s>> <<f%MEANS:letadly>> <<verb:létat>> . 	MEANS	transport
pdtsc_062_2.03.t##23.10	Všude kolem byli tenkrát lidi , kteří nám fandili a <<verb:křičeli>> <<prep:s>> <<f%ACMP:námi>> hanlivá hesla proti Gottwaldovi . 	ACMP	community
ln94208_3.t##21.8	Zákazník nemá všude možnost se <<prep:s>> <<f%MEANS:autem>> <<verb:projet>> , takže se spoléhá na informace z tisku a od přátel . 	MEANS	transport
ln95048_012.t##4.9	Na začátku stál vzpomínkový večer na Dominika Tatarku v květnu 1994 , který <<verb:uspořádala>> Nadace Milana Šimečky <<prep:s>> <<f%ACMP:podporou>> Nadace Heinricha Bölla a Nadace Pro Helvetia . 	MEANS	tool-abstract
wsj2154.cz.t##15.21	Pan Crary řekl , že výpověď Francise T . Carra ze společnosti Kenyon & Kenyon , právního zástupce patentů Kodaku , ukazuje , že s Kodakem neustále <<verb:spolupracoval>> už od začátku projektu <<prep:s>> <<f%ACMP:úmyslem>> vyhnout se porušení pravidel . 	AIM	intent
wsj2369.cz.t##24.1	Jak napsala Elizabeth Kristolová v New York Times těsně před rozruchem kolem Masona , " nesnášenlivost by možná <<verb:nevypěnila>> <<prep:s>> takovou <<f%MANN:intenzitou>> , kdyby se poctivé rozdíly nechaly jen mírně vřít " . 	EXT	large	MANN	of-event
pdtsc_039_1.02.t##28.3	<<verb:Vzala>> jsem si <<prep:s>> <<f%DIR3:sebou>> dvě malé děti na hlídání , vždycky jsem se pro ně zastavila . 	MANN	idiom
pdtsc_118_1.01.t##38.11	Šel jsem do kabiny a zeptal jsem se , co dělá jeho švagr , <<prep:se>> <<f%ACMP:kterým>> jsem <<verb:chodil>> cvičit v Praze do Sokola Vinohrady . 	ACMP	community
ln95045_042.t##3.1	Společně s newyorským hiphopovým diskžokejem , který si říká Hurricane , a <<prep:s>> dívčí rap - jazzovou <<f%ACMP:skupinou>> Luscious Jackson ( kde hraje i původní bubenice Beastie Boys Kate Schellenbachová ) se <<verb:představí>> na pozvání agentury 10 : 15 Promotion zítra v pražské Sportovní hale na Výstavišti . 	ACMP	community
pdtsc_059_2.01.t##25.6	Pozvali je na návštěvu , mě <<verb:vzali>> <<prep:s>> <<f%MANN:sebou>> , protože jsme spolu s bratrem jedna rodina . 	MANN	idiom
wsj0606.cz.t##14.1	Jak bylo již dříve oznámeno , jeden člen filipínské Poslanecké sněmovny <<verb:podal>> žalobu <<prep:s>> <<f%AIM:cílem>> továrnu zastavit . 	AIM	intent
wsj2300.cz.t##34.1	Aby spekulanti vykompenzovali své ztráty , <<verb:začali>> <<prep:s>> dalším <<f%TPAR:šířením>> paniky prodávat bezpečné akcie společností jako Philip Morris a International Business Machines . 	OTHER	other		
ln95048_057.t##5.1	<<prep:Se>> <<f%ACMP:zájmem>> jsem totiž <<verb:sledovala>> , jak dokáže poznamenat slovní zásobu uživatelů věkový odstup . 	MANN	of-event
pdtsc_144_3.01.t##33.7	Občas jsme si něco koupili , ale většinou jsme <<verb:měli>> <<prep:s>> <<f%LOC:sebou>> svoje zásoby . 	MANN	idiom
mf930713_006.t##7.1	Ale hned <<prep:s>> následující <<f%ACMP:inscenací>> Dorstovy hry Fernando Krapp mi napsal dopis <<verb:obsadil>> v anketě kritiků za loňský rok druhé místo . 	MANN	of-agent
wsj1131.cz.t##39.1	Například Správa drobného podnikání <<verb:měla>> <<prep:se>> svým <<f%REG:Programem>> pro zvýhodněné věřitele při snižování záručních sazeb i míry neplnění závazků značný úspěch . 	REG	regard
faust_2010_07_es_11.t##3.1	<<prep:S>> <<f%TPAR:rozvojem>> průmyslu se znečištění vody <<verb:stává>> závažnějším . 	COND	progressively
wsj0112.cz.t##17.10	Druhý článek totiž ukládá prezidentovi povinnost nominovat " a na doporučení a <<prep:se>> <<f%ACMP:souhlasem>> senátu " <<verb:jmenovat>> velvyslance , soudce a další úředníky Spojených států . 	MANN	of-event	COND	because
pdtsc_034_2.03.t##31.2	Nějaké jídlo jsme <<verb:měli>> <<prep:s>> <<f%LOC:sebou>> , ale byly jsme malé děti , nemohly jsme to všechno tak rychle absolvovat . 	MANN	idiom
wsj1499.cz.t##39.1	Ale <<prep:s>> přicházejícím <<f%ACMP:schválením>> těchto nových programů Bush jistě <<verb:odešle>> mnoho lidí spěšně nazpátek do houštin předpisů , které pomáhal prosekávat . 	COND	progressively
pdtsc_140_1.04.t##36.14	Byl velký nimrod , měl tam v nájmu asi 400 hektarů lesa , takže jsme <<prep:s>> <<f%ACMP:ním>> <<verb:chodili>> hlavně do lesa . 	ACMP	community
pdtsc_021_1.06.t##2.11	Měli jsme hodně práce , ale Pán Bůh mně to vynahradil tím , jaký krásný život jsem <<prep:s>> <<f%ACMP:ním>> <<verb:měla>> . 	ACMP	community
pdtsc_105_3.11.t##47.2	Manžel se mi tam v poušti na velbloudu <<verb:ztratil>> <<prep:s>> nějakou <<f%ACMP:paní>> , já zase s tím pánem , v legraci jsme odklusali . 	ACMP	community
wsj0120.cz.t##11.1	SBÍRKY FOTOGRAFIÍ <<verb:získávají>> nový význam <<prep:s>> <<f%TPAR:růstem>> cen . 	COND	progressively
ln95048_117.t##19.13	Vstup do strany , postupné zklamání , posilované jak ubíhajícím časem , tak tím , že <<prep:s>> rozšiřujícím se <<f%ACMP:obzorem>> se <<verb:vkrádaly>> pochybnosti . 	COND	progressively
pdtsc_068_2.07.t##46.1	Když potřebuje třeba k lékaři nebo na nákupy , tak <<verb:přijedou>> do Hradce <<prep:s>> <<f%ACMP:vnoučkem>> . 	ACMP	community
wsj0346.cz.t##7.13	Tato společnost , která má v současné době 13.5 milionu kmenových akcií v oběhu , uvedla , že <<verb:nemá>> <<prep:s>> těmito <<f%REG:akciemi>> žádné konkrétní plány . 	REG	regard
pdtsc_053_2.06.t##46.8	Koupila jsem si i trekingové hole , takže <<verb:chodím>> po horách <<prep:s>> <<f%MEANS:holemi>> . 	MEANS	tool
pdtsc_008_2.00.t##16.1	<<prep:S>> <<f%MEANS:tím>> mě <<verb:dopravili>> do Jeruzaléma . 	MEANS	transport
wsj0426.cz.t##2.1	Zabijáci <<verb:utekli>> <<prep:s>> <<f%ACMP:méně>> než 100 dolary . 	MANN	of-agent	MANN	of-result
lnd94103_150.t##2.1	Nadace Adventistická agentura pro pomoc a rozvoj ( Adra ) <<prep:s>> <<f%ACMP:kamiony>> <<verb:vysílá>> 138 tun potravin , zdravotnického materiálu a šatstva na pomoc obyvatelům Bosny . 	MEANS	tool	MEANS	transport
pdtsc_144_3.00.t##8.1	<<verb:Začněme>> třeba <<prep:s>> <<f%ACMP:touhle>> . 	REG	regard
pdtsc_148_3.07.t##6.1	Co <<verb:dělali>> <<prep:s>> tím <<f%MEANS:dalekohledem>> na fotce ? 	MEANS	tool
ln94207_54.t##24.24	Dvě výhry z US Open mu scházejí , aby dostihl druhého Vica Seixase , který na americkém mistrovství dosáhl v rozmezí let 1940 - 69 pětasedmdesáti vítězství ( <<verb:vede>> Connors <<prep:s>> <<f%ACMP:98>> ) . 	MANN	of-agent
ln94210_73.t##13.15	Pověstí předsedy LSNS Pavla Hirše , který vedl stranu v levopravých peripetiích a jehož každé zakotvení je v politickém světě <<verb:bráno>> <<prep:s>> <<f%MANN:nedůvěrou>> . 	MANN	of-event
pdtsc_106_3.09.t##36.1	<<verb:Jezdil>> <<prep:se>> <<f%ACMP:mnou>> normálně v trabantu na vedlejším sedadle . 	ACMP	community
ln94211_92.t##12.13	V článku Srpnový den ( Lit . noviny č . 35 ) L . Vaculík naznačuje , <<prep:s>> <<f%MEANS:čím>> <<verb:zahájí>> svou předvolební kampaň , jaké budou podmínky , jež položí stranám ucházejícím se o jeho přízeň . 	MEANS	tool	MEANS	tool-abstract
wsj0453.cz.t##14.2	Jiné reklamy <<prep:se>> <<f%MEANS:získáváním>> příspěvků <<verb:nezatěžují>> , a dojemná , ne - li sebeděkovná reklama společnosti American Telephone & Telegraph , která se vysílala v neděli , ukazovala záběry zničeného San Franciska a Charlestonu ve státě Jižní Karolína spolu s rozhovory lidí , kteří líčili , jak jim společnost AT & T pomohla . 	MEANS	tool-abstract		
pdtsc_142_3.07.t##30.1	Furt <<prep:s>> <<f%LOC:sebou>> <<verb:tahá>> aparát . 	MANN	idiom
ln94211_60.t##6.7	Policisté budou muset kromě jiného hledat odpovědi na otázky , proč se žena <<verb:vracela>> do bytu zachváceného ohněm i <<prep:s>> malým <<f%ACMP:děckem>> , proč jim nikdo nepomohl a proč byli hasiči přivoláni až po hodině . 	ACMP	community
pdtsc_070_2.14.t##12.4	Byla jsem v kanceláři , kde jsem <<verb:dělala>> <<prep:s>> <<f%MEANS:monitorem>> . 	MEANS	tool
pdtsc_044_2.02.t##21.1	<<prep:Se>> <<f%ACMP:sestřenicí>> jsme vždycky , když už jsme byly velké , <<verb:honily>> husy vykoupat do rybníka . 	ACMP	community
pdtsc_108_2.01.t##36.1	<<verb:Jezdili>> jste <<prep:se>> <<f%MANN:školou>> často na výlety ? 	ACMP	community	CIRC	condition
wsj0758.cz.t##31.8	Pan Engelken se přestěhoval na jih do Washingtonu , ale trvalé vzpomínky na homerun z roku 1951 si <<verb:vzal>> si <<prep:s>> <<f%MANN:sebou>> . 	MANN	idiom
mf920922_057.t##34.7	Doufám ale , že zvítězí rozum a že všechny problémy reprezentace se budou <<verb:řešit>> <<prep:s>> kvalifikovanými <<f%ACMP:lidmi>> , což jsou především funkcionáři federálních svazů . " - 	ACMP	community	MEANS	mediator
pdtsc_087_3.05.t##43.5	To je ten kolega , <<prep:s>> <<f%ACMP:kterým>> jsme , jak říkám , <<verb:jezdili>> hlavně hodně na vodu . 	ACMP	community
wsj2308.cz.t##5.1	Firma Boeing <<prep:s>> největší <<f%ACMP:pravděpodobností>> <<verb:pošle>> do konce roku společnosti America West také další dvoumotorové letadlo 757 a též jednu 737 . 	MOD	mod
pdtsc_077_3.00.t##34.1	Potom už jsem <<verb:chodila>> i <<prep:s>> <<f%ACMP:dětmi>> ze vsi . 	ACMP	community
pdtsc_050_3.07.t##47.5	To je fotka na lokomotivě , <<prep:se>> <<f%MEANS:kterou>> jsem <<verb:začal>> kariéru strojvedoucího . 	MEANS	tool
pdtsc_041_2.06.t##18.1	Potom , když už jsem měla po svatbě první dceru , jsem <<verb:jezdila>> šest let ve vozovně Motol <<prep:s>> <<f%MEANS:tramvají>> . 	MEANS	transport	MEANS	tool
ln95049_057.t##5.11	Tento zájem si Kraus vysloužil zřejmě nejen nonkonformitou , ale i sarkasmem , <<prep:s>> <<f%MEANS:nímž>> v četných polemikách <<verb:likvidoval>> své nepřátele . 	MEANS	tool-abstract
pdtsc_039_1.03.t##47.5	Strašně na mě ovšem působilo , že z venku , stáli asi na stupátkách , věčně <<verb:svítili>> <<prep:s>> velkými <<f%MEANS:baterkami>> kolem vagónů . 	MEANS	tool
wsj2372.cz.t##55.1	- <<prep:s>> <<f%MANN:účinností>> od srpna 1990 by <<verb:urychlily>> vybírání odvodů z vyplacených mezd od velkých společností . 	TSIN	validity
wsj0692.cz.t##36.8	Když se přičtou záporné peníze a <<prep:s>> <<f%MANN:použitím>> pravděpodobnějšího odhadu inflace se <<verb:přepočítá>> zbývající část programu , vyjdou nám náklady na základní program mezi lety 1990 a 1994 ve výši 1.7 bilionu dolarů . 	COND	because		
pdtsc_060_2.07.t##23.9	Učili jsme ji to tam , protože jsme se ze začátku báli <<verb:jít>> <<prep:s>> <<f%ACMP:ní>> na vodu . 	ACMP	community
wsj1411.cz.t##34.1	<<prep:S>> <<f%ACMP:potěšením>> <<verb:vypráví>> historku o tom , jak se na rozlehlém ranči při jedné ze svých prvních návštěv ztratil , uchýlil se do jedné z kanceláří a zavolal na recepci o pomoc . 	MANN	of-event
wsj2082.cz.t##3.9	Federální rezervní úřad ostře vystupoval proti původnímu návrhu zákona , který byl veřejně <<verb:kritizován>> přáteli představitelů úřadu <<prep:s>> <<f%ACMP:cílem>> podrýt nezávislost centrální banky . 	AIM	intent
ln95045_071.t##9.1	<<prep:S>> <<f%ACMP:úlevou>> , že se zbavili víceméně povinného členství v KSČ , se však <<verb:dostavil>> i pocit provinění a ztráta potřebného velitelského sebevědomí . 	ACMP	association	COND	progressively
